,r,roll_avg_r,roll_std_r,upper_r,lower_r
14949,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14950,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14951,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14952,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14953,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14954,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14955,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14956,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14957,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14958,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14959,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14960,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14961,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14962,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14963,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14964,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14965,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14966,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14967,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14968,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14969,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14970,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14971,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14972,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14973,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14974,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14975,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14976,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14977,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14978,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14979,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14980,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14981,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14982,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14983,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14984,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14985,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14986,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14987,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14988,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14989,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14990,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14991,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14992,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14993,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14994,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14995,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14996,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14997,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14998,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
14999,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15000,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15001,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15002,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15003,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15004,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15005,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15006,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15007,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15008,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15009,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15010,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15011,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15012,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15013,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15014,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15015,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15016,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15017,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15018,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15019,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15020,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15021,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15022,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15023,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15024,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15025,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15026,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15027,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15028,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15029,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15030,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15031,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15032,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15033,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15034,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15035,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15036,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15037,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15038,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15039,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15040,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15041,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15042,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15043,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15044,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15045,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15046,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15047,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15048,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15049,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15050,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15051,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15052,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15053,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15054,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15055,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15056,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15057,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15058,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15059,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15060,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15061,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15062,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15063,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15064,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15065,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15066,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15067,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15068,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15069,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15070,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15071,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15072,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15073,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15074,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15075,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15076,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15077,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15078,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15079,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15080,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15081,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15082,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15083,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15084,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15085,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15086,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15087,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15088,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15089,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15090,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15091,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15092,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15093,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15094,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15095,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15096,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15097,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15098,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15099,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15100,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15101,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15102,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15103,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15104,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15105,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15106,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15107,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15108,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15109,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15110,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15111,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15112,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15113,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15114,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15115,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15116,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15117,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15118,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15119,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15120,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15121,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15122,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15123,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15124,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15125,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15126,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15127,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15128,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15129,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15130,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15131,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15132,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15133,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15134,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15135,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15136,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15137,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15138,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15139,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15140,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15141,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15142,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15143,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15144,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15145,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15146,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15147,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15148,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15149,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15150,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15151,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15152,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15153,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15154,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15155,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15156,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15157,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15158,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15159,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15160,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15161,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15162,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15163,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15164,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15165,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15166,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
15167,500,500.0,2.0455464736410308e-05,500.0000400927109,499.9999599072891
